"Path","ProposedArchiveTarget","Classification","C1eScriptsCount","C1eTestsCount","LiveScriptsRefCount","LiveTestsRefCount","DependencyType","LiveScriptsRefs","LiveTestsRefs","C1eSampleRefs","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow"
"docs/149_v6_7_vcpchat_embed_minimal_patch_scope.md","docs/archive/numbered_legacy/149_v6_7_vcpchat_embed_minimal_patch_scope.md","validator-blocked","7","2","3","2","scripts_and_tests","scripts\validate_v6_7_vcpchat_embed_minimal_patch_scope.js; scripts\validate_v6_8_vcpchat_embed_scope_review_gate.js; scripts\validate_v6_9_vcpchat_embed_implementation_authorization_request.js","tests\schema_examples\v6_8_vcpchat_embed_scope_review_gate.example.yaml; tests\validation_checklist.md","docs/150_v6_8_vcpchat_embed_scope_review_gate.md; docs/151_v6_9_vcpchat_embed_implementation_authorization_request.md; scripts/validate_v6_7_vcpchat_embed_minimal_patch_scope.js","false","false"
"docs/150_v6_8_vcpchat_embed_scope_review_gate.md","docs/archive/numbered_legacy/150_v6_8_vcpchat_embed_scope_review_gate.md","validator-blocked","5","2","2","2","scripts_and_tests","scripts\validate_v6_8_vcpchat_embed_scope_review_gate.js; scripts\validate_v6_9_vcpchat_embed_implementation_authorization_request.js","tests\schema_examples\v6_9_vcpchat_embed_implementation_authorization_request.example.yaml; tests\validation_checklist.md","docs/151_v6_9_vcpchat_embed_implementation_authorization_request.md; scripts/validate_v6_8_vcpchat_embed_scope_review_gate.js; scripts/validate_v6_9_vcpchat_embed_implementation_authorization_request.js","false","false"
"docs/151_v6_9_vcpchat_embed_implementation_authorization_request.md","docs/archive/numbered_legacy/151_v6_9_vcpchat_embed_implementation_authorization_request.md","validator-blocked","4","2","2","2","scripts_and_tests","scripts\validate_v6_9_vcpchat_embed_implementation_authorization_request.js; scripts\validate_v7_0_vcpchat_read_only_intake_sanitized_record.js","tests\schema_examples\v7_0_vcpchat_read_only_intake_sanitized_record.example.yaml; tests\validation_checklist.md","docs/152_v7_0_vcpchat_read_only_intake_sanitized_record.md; docs/154_v7_2_vcpchat_review_console_preload_design_gate.md; scripts/validate_v6_9_vcpchat_embed_implementation_authorization_request.js","false","false"
"docs/152_v7_0_vcpchat_read_only_intake_sanitized_record.md","docs/archive/numbered_legacy/152_v7_0_vcpchat_read_only_intake_sanitized_record.md","validator-blocked","4","2","2","2","scripts_and_tests","scripts\validate_v7_0_vcpchat_read_only_intake_sanitized_record.js; scripts\validate_v7_1_vcpchat_preload_surface_read_only_intake.js","tests\schema_examples\v7_1_vcpchat_preload_surface_read_only_intake.example.yaml; tests\validation_checklist.md","docs/153_v7_1_vcpchat_preload_surface_read_only_intake.md; scripts/validate_v7_0_vcpchat_read_only_intake_sanitized_record.js; scripts/validate_v7_1_vcpchat_preload_surface_read_only_intake.js","false","false"
"docs/153_v7_1_vcpchat_preload_surface_read_only_intake.md","docs/archive/numbered_legacy/153_v7_1_vcpchat_preload_surface_read_only_intake.md","validator-blocked","4","2","2","2","scripts_and_tests","scripts\validate_v7_1_vcpchat_preload_surface_read_only_intake.js; scripts\validate_v7_2_vcpchat_review_console_preload_design_gate.js","tests\schema_examples\v7_2_vcpchat_review_console_preload_design_gate.example.yaml; tests\validation_checklist.md","docs/154_v7_2_vcpchat_review_console_preload_design_gate.md; docs/155_v7_3_vcpchat_review_console_ipc_handler_design_gate.md; docs/158_v7_6_vcpchat_review_console_first_runtime_integration_scope_fill_gate.md","false","false"
"docs/154_v7_2_vcpchat_review_console_preload_design_gate.md","docs/archive/numbered_legacy/154_v7_2_vcpchat_review_console_preload_design_gate.md","validator-blocked","4","2","2","2","scripts_and_tests","scripts\validate_v7_2_vcpchat_review_console_preload_design_gate.js; scripts\validate_v7_3_vcpchat_review_console_ipc_handler_design_gate.js","tests\schema_examples\v7_3_vcpchat_review_console_ipc_handler_design_gate.example.yaml; tests\validation_checklist.md","docs/155_v7_3_vcpchat_review_console_ipc_handler_design_gate.md; docs/156_v7_4_vcpchat_review_console_renderer_mount_design_gate.md; docs/157_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.md","false","false"
"docs/155_v7_3_vcpchat_review_console_ipc_handler_design_gate.md","docs/archive/numbered_legacy/155_v7_3_vcpchat_review_console_ipc_handler_design_gate.md","validator-blocked","4","2","2","2","scripts_and_tests","scripts\validate_v7_3_vcpchat_review_console_ipc_handler_design_gate.js; scripts\validate_v7_4_vcpchat_review_console_renderer_mount_design_gate.js","tests\schema_examples\v7_4_vcpchat_review_console_renderer_mount_design_gate.example.yaml; tests\validation_checklist.md","docs/156_v7_4_vcpchat_review_console_renderer_mount_design_gate.md; docs/157_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.md; scripts/validate_v7_3_vcpchat_review_console_ipc_handler_design_gate.js","false","false"
"docs/156_v7_4_vcpchat_review_console_renderer_mount_design_gate.md","docs/archive/numbered_legacy/156_v7_4_vcpchat_review_console_renderer_mount_design_gate.md","validator-blocked","4","2","2","2","scripts_and_tests","scripts\validate_v7_4_vcpchat_review_console_renderer_mount_design_gate.js; scripts\validate_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.js","tests\schema_examples\v7_5_vcpchat_review_console_runtime_integration_authorization_gate.example.yaml; tests\validation_checklist.md","docs/157_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.md; scripts/validate_v7_4_vcpchat_review_console_renderer_mount_design_gate.js; scripts/validate_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.js","false","false"
"docs/157_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.md","docs/archive/numbered_legacy/157_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.md","validator-blocked","4","1","2","1","scripts_and_tests","scripts\validate_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.js; scripts\validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js","tests\validation_checklist.md","docs/158_v7_6_vcpchat_review_console_first_runtime_integration_scope_fill_gate.md; scripts/validate_v7_5_vcpchat_review_console_runtime_integration_authorization_gate.js; scripts/validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js","false","false"
"docs/158_v7_6_vcpchat_review_console_first_runtime_integration_scope_fill_gate.md","docs/archive/numbered_legacy/158_v7_6_vcpchat_review_console_first_runtime_integration_scope_fill_gate.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js","tests\validation_checklist.md","docs/159_v7_7_vcpchat_review_console_first_runtime_integration_scope_review_gate.md; scripts/validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js; tests/validation_checklist.md","false","false"
"docs/159_v7_7_vcpchat_review_console_first_runtime_integration_scope_review_gate.md","docs/archive/numbered_legacy/159_v7_7_vcpchat_review_console_first_runtime_integration_scope_review_gate.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js","tests\validation_checklist.md","docs/160_v7_8_vcpchat_review_console_implementation_authorization_point.md; scripts/validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js; tests/validation_checklist.md","false","false"
"docs/160_v7_8_vcpchat_review_console_implementation_authorization_point.md","docs/archive/numbered_legacy/160_v7_8_vcpchat_review_console_implementation_authorization_point.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js","tests\validation_checklist.md","docs/161_v7_9_vcpchat_review_console_authorized_source_lookup_for_missing_files.md; scripts/validate_v7_6_to_v7_8_vcpchat_review_console_authorization_chain.js; tests/validation_checklist.md","false","false"
"docs/161_v7_9_vcpchat_review_console_authorized_source_lookup_for_missing_files.md","docs/archive/numbered_legacy/161_v7_9_vcpchat_review_console_authorized_source_lookup_for_missing_files.md","validator-blocked","4","2","2","2","scripts_and_tests","scripts\validate_v7_10_vcpchat_review_console_file_level_write_authorization_review.js; scripts\validate_v7_9_vcpchat_review_console_authorized_source_lookup_for_missing_files.js","tests\schema_examples\v7_10_vcpchat_review_console_file_level_write_authorization_review.example.yaml; tests\validation_checklist.md","docs/162_v7_10_vcpchat_review_console_file_level_write_authorization_review.md; scripts/validate_v7_10_vcpchat_review_console_file_level_write_authorization_review.js; scripts/validate_v7_9_vcpchat_review_console_authorized_source_lookup_for_missing_files.js","false","false"
"docs/162_v7_10_vcpchat_review_console_file_level_write_authorization_review.md","docs/archive/numbered_legacy/162_v7_10_vcpchat_review_console_file_level_write_authorization_review.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_10_vcpchat_review_console_file_level_write_authorization_review.js; scripts\validate_v7_11_vcpchat_review_console_exact_patch_authorization_request.js","tests\validation_checklist.md","docs/163_v7_11_vcpchat_review_console_exact_patch_authorization_request.md; scripts/validate_v7_10_vcpchat_review_console_file_level_write_authorization_review.js; scripts/validate_v7_11_vcpchat_review_console_exact_patch_authorization_request.js","false","false"
"docs/163_v7_11_vcpchat_review_console_exact_patch_authorization_request.md","docs/archive/numbered_legacy/163_v7_11_vcpchat_review_console_exact_patch_authorization_request.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_11_vcpchat_review_console_exact_patch_authorization_request.js; scripts\validate_v7_12_vcpchat_review_console_exact_patch_execution_preflight.js","tests\validation_checklist.md","docs/164_v7_12_vcpchat_review_console_exact_patch_execution_preflight.md; scripts/validate_v7_11_vcpchat_review_console_exact_patch_authorization_request.js; scripts/validate_v7_12_vcpchat_review_console_exact_patch_execution_preflight.js","false","false"
"docs/164_v7_12_vcpchat_review_console_exact_patch_execution_preflight.md","docs/archive/numbered_legacy/164_v7_12_vcpchat_review_console_exact_patch_execution_preflight.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_12_vcpchat_review_console_exact_patch_execution_preflight.js; scripts\validate_v7_13_vcpchat_review_console_first_runtime_patch_implementation_record.js","tests\validation_checklist.md","docs/165_v7_13_vcpchat_review_console_first_runtime_patch_implementation_record.md; scripts/validate_v7_12_vcpchat_review_console_exact_patch_execution_preflight.js; scripts/validate_v7_13_vcpchat_review_console_first_runtime_patch_implementation_record.js","false","false"
"docs/165_v7_13_vcpchat_review_console_first_runtime_patch_implementation_record.md","docs/archive/numbered_legacy/165_v7_13_vcpchat_review_console_first_runtime_patch_implementation_record.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_13_vcpchat_review_console_first_runtime_patch_implementation_record.js; scripts\validate_v7_14_vcpchat_review_console_post_commit_record.js","tests\validation_checklist.md","docs/166_v7_14_vcpchat_review_console_post_commit_record.md; scripts/validate_v7_13_vcpchat_review_console_first_runtime_patch_implementation_record.js; scripts/validate_v7_14_vcpchat_review_console_post_commit_record.js","false","false"
"docs/166_v7_14_vcpchat_review_console_post_commit_record.md","docs/archive/numbered_legacy/166_v7_14_vcpchat_review_console_post_commit_record.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_14_vcpchat_review_console_post_commit_record.js; scripts\validate_v7_15_vcpchat_review_console_remote_push_authorization.js","tests\validation_checklist.md","docs/167_v7_15_vcpchat_review_console_remote_push_authorization.md; scripts/validate_v7_14_vcpchat_review_console_post_commit_record.js; scripts/validate_v7_15_vcpchat_review_console_remote_push_authorization.js","false","false"
"docs/167_v7_15_vcpchat_review_console_remote_push_authorization.md","docs/archive/numbered_legacy/167_v7_15_vcpchat_review_console_remote_push_authorization.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_15_vcpchat_review_console_remote_push_authorization.js; scripts\validate_v7_16_vcpchat_review_console_post_pr_handoff.js","tests\validation_checklist.md","docs/168_v7_16_vcpchat_review_console_post_pr_handoff.md; scripts/validate_v7_15_vcpchat_review_console_remote_push_authorization.js; scripts/validate_v7_16_vcpchat_review_console_post_pr_handoff.js","false","false"
"docs/168_v7_16_vcpchat_review_console_post_pr_handoff.md","docs/archive/numbered_legacy/168_v7_16_vcpchat_review_console_post_pr_handoff.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_16_vcpchat_review_console_post_pr_handoff.js; scripts\validate_v7_17_vcpchat_review_console_pr_review_follow_up.js","tests\validation_checklist.md","docs/169_v7_17_vcpchat_review_console_pr_review_follow_up.md; scripts/validate_v7_16_vcpchat_review_console_post_pr_handoff.js; scripts/validate_v7_17_vcpchat_review_console_pr_review_follow_up.js","false","false"
"docs/169_v7_17_vcpchat_review_console_pr_review_follow_up.md","docs/archive/numbered_legacy/169_v7_17_vcpchat_review_console_pr_review_follow_up.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_17_vcpchat_review_console_pr_review_follow_up.js; scripts\validate_v7_18_vcpchat_review_console_ready_for_review_authorization_gate.js","tests\validation_checklist.md","docs/170_v7_18_vcpchat_review_console_ready_for_review_authorization_gate.md; scripts/validate_v7_17_vcpchat_review_console_pr_review_follow_up.js; scripts/validate_v7_18_vcpchat_review_console_ready_for_review_authorization_gate.js","false","false"
"docs/170_v7_18_vcpchat_review_console_ready_for_review_authorization_gate.md","docs/archive/numbered_legacy/170_v7_18_vcpchat_review_console_ready_for_review_authorization_gate.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_18_vcpchat_review_console_ready_for_review_authorization_gate.js; scripts\validate_v7_19_vcpchat_review_console_ready_for_review_execution_record.js","tests\validation_checklist.md","docs/171_v7_19_vcpchat_review_console_ready_for_review_execution_record.md; scripts/validate_v7_18_vcpchat_review_console_ready_for_review_authorization_gate.js; scripts/validate_v7_19_vcpchat_review_console_ready_for_review_execution_record.js","false","false"
"docs/171_v7_19_vcpchat_review_console_ready_for_review_execution_record.md","docs/archive/numbered_legacy/171_v7_19_vcpchat_review_console_ready_for_review_execution_record.md","validator-blocked","5","1","2","1","scripts_and_tests","scripts\validate_v7_19_vcpchat_review_console_ready_for_review_execution_record.js; scripts\validate_v7_20_vcpchat_review_console_review_ci_response_loop.js","tests\validation_checklist.md","docs/172_v7_20_vcpchat_review_console_review_ci_response_loop.md; scripts/validate_v7_19_vcpchat_review_console_ready_for_review_execution_record.js; scripts/validate_v7_20_vcpchat_review_console_review_ci_response_loop.js","false","false"
